var0|var1|var2|var3|var4|var5|var6|var7|var8|var9|var10|var11|var12|var13|var14|var15|var16|var17|var18|var19|var20|var21|var22|var23|var24|var25|var26|var27|var28|var29|var30|var31|var32|var33|var34|var35|var36|var37|var38|var39|var40|var41|var42|var43|var44|var45|var46|var47|var48|var49|var50|var51|var52|var53|var54|var55|var56|var57|var58|var59|var60|var61|var62|var63|var64|var65|var66|var67|var68
1647869|21281905|Y|2006-09-10|312.68|26784.3544765|2642.0|12782.6973555|Y|2001-07-11|L04|B|X|5N|36|1|*2|F|71.88|8|V|1|B|4596.0325169|43.5|1000|2013-02-08|00:00:00.108872|17|1|452|N|3984|A|0|N|P|0|1303949|4|133|7|322|S|3393|372|645|8|*2|N|2004-07-22|N|2008-08-26 00:00:01|234|P|2010-02-15 00:00:00|51|81|N|Y|*2|156|0|2|8|2|94169365.1797|0|1817.4031
1215271|46642011|Y|2007-02-07|1600.0|34297.929359|13650.0|2379.67985935|Y|2010-05-04|259|B|X|5Z|19|1|*2|D|16.99|0|null|1|I|12230.3414073|202.95|1000|2013-01-26|00:00:00.108872|17|1|89|M|13117|F|0|M|N|0|9650180|4|417|7|929|N|9311|124|943|8|*2|Y|2007-09-19|Y|null|249|M|null|71|02|Y|Y|*2|946|0|1|5|5|null|8|577.9116
1619335|17627860|Y|2007-03-30|57.74|29364.1004661|13500.0|16432.4430927|Y|1994-12-10|L05|B|X|5W|11|2|*2|D|6.51|6|I|2|B|5523.08666322|607.5|5100|2013-08-19|00:00:00.108872|50|8|215|N|79229|null|1|N|N|5|3289473|0|739|14|608|R|7211|392|15|5|*2|N|null|Y|2011-12-11 00:00:01|840|P|2008-01-24 00:00:00|08|81|Y|Y|*2|752|0|0|5|7|16048012.3446|8|5.9621058
4572711|45400070|N|2013-02-05|3650.0|16185.3601723|7000.0|2254.8742174|Y|2007-11-10|C14|B|4|5Z|10|3|*2|A|688.5|5|C|1|I|5984.9450601|42.75|5100|2013-04-17|00:00:00.108872|11|1|298|M|68133|S|1|M|P|0|2718056|*2|723|14|564|D|3679|840|47|5|*2|Y|2005-11-09|N|2003-11-30 00:00:01|936|C|2009-03-27 00:00:00|08|02|Y|Y|*2|524|0|1|4|0|94482262.6063|1|115.74773
7149504|4580534|Y|2005-07-14|749.79|8245.29755607|1850.0|8560.65783776|Y|1996-02-05|019|B|4|5X|27|3|*2|R|308.74|7|S|2|I|12536.820383|55.0|1000|2013-04-10|00:00:00.108872|17|2|837|N|22757|S|2|N|P|3|1336049|3|355|3|286|O|8043|188|318|5|*2|N|2006-04-30|Y|2011-01-16 00:00:01|585|P|2006-09-20 00:00:00|02|01|Y|Y|*2|356|0|0|7|0|58347903.3677|0|1784.6226
2107800|8225195|Y|null|260.33|31613.5467289|2850.0|8563.55174789|Y|2007-03-28|057|B|null|5Y|6|1|*2|A|46.16|3|I|1|B|10401.8894257|182.25|5100|2013-05-07|00:00:00.108872|50|8|57|N|67473|N|2|M|N|1|1595750|1|833|16|455|D|7311|724|708|8|*2|Y|2006-09-13|N|2005-04-15 00:00:01|800|C|2007-02-11 00:00:00|52|02|N|Y|*2|348|0|null|0|0|null|8|67.01332
4325051|51655561|N|2010-06-30|134.92|13042.8903335|12000.0|5982.62367233|Y|2004-10-08|025|B|4|5X|19|4|*2|F|42.13|6|S|2|I|14576.7280497|122.25|5100|2013-06-29|00:00:00.108872|11|1|238|N|60339|F|9|M|M|1|101368|2|287|28|838|R|3750|156|30|5|*2|Y|2008-06-04|N|null|189|P|2011-07-20 00:00:00|08|90|N|Y|*2|826|0|0|4|7|88997620.7391|2|4.1212015
5529939|59482934|Y|2011-12-08|441.05|35626.8535263|1575.0|13772.4353261|Y|2013-03-17|029|B|X|5Z|33|1|*2|D|74.84|5|S|2|B|1686.70015152|20.0|5100|2013-08-11|00:00:00.108872|17|1|209|M|89861|N|2|X|M|4|1510749|1|754|8|928|N|3393|376|363|5|*2|null|2004-06-07|Y|2008-08-16 00:00:01|594|M|2013-05-05 00:00:00|01|01|null|null|*2|986|0|0|0|4|24785226.7479|2|660.1698
5726803|15528175|Y|2004-12-03|10000.0|11862.1628916|801.0|15101.3437782|null|1986-05-21|011|B|X|5W|21|4|*2|A|129.3|4|P|1|B|15247.7051031|103.5|5100|2013-02-10|00:00:00.108872|50|2|469|N|49361|A|0|M|P|4|1287649|0|688|2|666|R|7394|188|869|8|*2|Y|2004-10-04|N|2003-09-18 00:00:01|308|C|2008-07-03 00:00:00|01|01|N|Y|*2|946|0|1|4|5|31340017.8779|2|11.068913
5617351|47587111|Y|2004-05-23|181.8|33289.5897599|2100.0|13132.9225675|Y|2003-03-16|020|B|X|5A|24|2|*2|F|142.24|6|T|2|B|179.816259326|102.5|5100|2013-03-14|00:00:00.108872|50|8|954|M|79965|null|2|M|M|4|1358749|1|149|3|631|O|6012|246|145|8|*2|N|2011-08-14|Y|2003-11-10 00:00:01|540|M|2012-05-18 00:00:00|00|81|Y|Y|*2|946|0|1|5|7|97596545.0373|0|54.043625
1127845|45472135|Y|2007-04-21|1162.05|21818.2664728|24700.0|2686.60754404|Y|1991-03-17|015|B|X|null|18|3|*2|F|33.76|7|E|1|I|11233.7253223|22.0|1000|2013-06-23|00:00:00.108872|17|1|315|M|60186|S|2|M|N|3|1595750|5|512|1|101|D|3516|246|131|5|*2|N|2004-06-29|N|2009-08-07 00:00:01|244|P|2011-07-12 00:00:00|01|90|N|Y|*2|356|0|0|5|7|59875765.8977|8|318.92987
6942028|40011288|Y|2012-09-20|16.87|25207.5297736|15000.0|1881.81101556|Y|1985-12-22|C23|null|4|5Z|22|0|*2|A|62.05|8|W|2|B|8260.13056749|47.0|1000|2013-01-24|00:00:00.108872|50|2|934|N|79|A|0|M|S|5|0|2|44|3|592|N|5940|156|786|5|*2|Y|2009-10-27|N|2008-10-29 00:00:01|282|P|2003-08-13 00:00:00|00|01|N|Y|*2|752|0|0|4|3|32735848.454|8|934.0397
8006750|91050851|Y|2010-02-08|236.97|15854.7015888|3900.0|4266.58387604|Y|2001-01-29|259|B|4|5W|1|1|*2|R|17.84|3|S|2|B|6526.10335204|303.5|5100|2013-01-02|00:00:00.108872|50|1|555|M|72767|A|1|M|N|5|1337150|6|958|8|667|S|4121|246|40|8|*2|Y|2009-07-07|N|2008-10-14 00:00:01|194|M|2004-03-30 00:00:00|01|00|Y|Y|*2|826|0|1|1|5|40624785.268|0|6.276032
4622525|27298077|Y|2013-07-24|4280.7|9911.51819283|3625.0|9333.6911825|Y|2000-11-10|252|B|4|5A|8|2|*2|F|38.22|1|I|1|I|2916.28235724|318.0|5100|2013-05-28|00:00:00.108872|50|1|197|M|62790|N|2|N|N|1|1545699|4|962|3|536|R|5921|826|132|5|*2|Y|null|null|2006-08-05 00:00:01|703|P|2010-01-02 00:00:00|51|90|N|Y|*2|946|0|2|6|7|52995842.2578|1|18.421432
3602351|44599808|N|2009-10-18|222.06|33611.876951|2000.0|6227.71788301|Y|2005-05-24|023|B|X|5X|21|3|*2|D|162.0|7|V|1|B|6478.17764405|103.5|5100|2013-05-20|00:00:00.108872|17|2|464|N|32901|F|1|M|N|5|98198|1|788|1|5|A|7832|392|443|5|*2|N|2010-11-11|N|2009-08-31 00:00:01|443|C|2010-05-23 00:00:00|00|00|Y|Y|*2|840|0|2|2|3|52245972.5032|1|1264.3575
6224618|75249022|Y|2006-05-06|0.0|13059.7392752|1750.0|8037.96143291|Y|2003-05-03|029|B|null|5W|16|4|*2|R|50.4|6|U|1|B|15239.6861158|900.0|5100|2013-02-13|00:00:00.108872|00|1|124|N|94726|N|0|N|N|4|19837|4|810|11|649|T|5661|410|849|5|*2|Y|2007-11-14|N|2008-01-13 00:00:01|564|M|2005-11-10 00:00:00|08|01|N|Y|*2|156|0|0|9|4|71285725.8693|8|772.0871
972969|68207556|N|2012-04-23|2231.87|25513.0132727|3000.0|6772.51896975|Y|2009-10-24|259|B|4|5X|6|0|*2|A|69.39|4|E|2|I|2276.75147556|385.9|5100|2013-01-03|00:00:00.108872|11|2|192|N|1890|S|1|X|S|0|1285950|0|775|10|789|A|5192|380|270|8|*2|Y|2012-09-24|N|2012-08-05 00:00:01|819|C|2010-02-14 00:00:00|71|00|N|null|*2|826|0|null|0|4|85118433.6523|2|1007.5649
8097527|88110122|N|2008-02-20|171.64|23322.2792296|2200.0|5088.4568153|Y|1984-11-26|020|B|X|5N|24|1|*2|D|15.81|6|I|2|B|1186.19550425|265.0|5100|2013-07-09|00:00:00.108872|17|1|41|N|60877|A|2|X|M|5|1335750|2|38|6|40|N|3501|380|934|8|*2|N|2008-10-14|Y|2005-08-06 00:00:01|193|M|2003-07-01 00:00:00|01|81|N|Y|*2|946|0|2|0|5|null|2|2713.6782
834831|25988716|N|2008-01-28|299.98|32027.5046185|1539.0|2550.42740174|Y|1984-11-14|058|B|4|5Y|8|2|*2|F|148.39|4|V|1|B|6862.73770939|127.0|5100|2013-02-12|00:00:00.108872|00|8|78|N|22453|N|1|M|M|5|1328250|5|452|4|366|R|5137|630|143|5|*2|N|2005-08-19|Y|2011-10-02 00:00:01|606|C|2008-02-27 00:00:00|52|90|Y|Y|*2|356|0|0|8|0|88226671.8359|0|1023.32245
3597047|3908334|Y|2008-06-27|1505.0|33370.2097532|1550.0|13681.8760298|null|2002-02-05|253|B|X|5Z|21|2|*2|F|353.84|null|I|2|B|13484.634896|142.25|1000|2013-06-26|00:00:00.108872|50|2|586|M|4082|F|0|N|N|1|1328250|5|757|8|604|S|3395|480|148|8|*2|Y|2008-04-06|Y|2012-10-13 00:00:01|733|C|2004-07-02 00:00:00|71|01|N|Y|*2|978|0|2|1|1|5538975.39865|8|1218.742
8687725|33899830|Y|2006-11-25|249.61|23475.2018453|2300.0|16368.0767055|Y|2010-12-01|056|B|4|5W|34|2|*2|D|110.09|4|P|1|B|16036.9018997|60.0|1000|2013-03-24|00:00:00.108872|00|null|520|N|77710|A|2|X|P|4|1515450|2|393|16|506|O|8911|036|616|5|*2|N|2011-10-26|N|2004-07-20 00:00:01|441|M|2011-03-15 00:00:00|02|02|Y|Y|*2|156|0|2|7|1|8924089.26221|8|1284.5657
8829573|34462924|Y|null|102.39|4145.6848982|1010.0|14597.8858003|Y|1990-03-10|029|B|X|5N|21|4|*2|R|243.99|0|R|2|I|10059.8676522|385.0|1000|2013-02-04|00:00:00.108872|50|8|367|M|71493|A|1|N|P|2|1510749|7|240|16|435|D|3503|840|386|8|*2|Y|2013-01-18|N|2008-01-21 00:00:01|168|P|2007-08-02 00:00:00|02|90|Y|Y|*2|946|0|0|2|4|17497435.4127|8|2.3698049
323434|40820566|Y|2005-08-04|1350.0|39246.0896859|1300.0|-485.055609935|Y|1983-11-10|053|null|X|5X|29|3|*2|A|0.94|1|U|2|B|3235.92035324|244.0|1000|2013-05-19|00:00:00.108872|00|2|281|N|63358|S|2|M|P|5|1336549|3|133|0|383|R|5511|642|614|8|*2|Y|2007-05-17|Y|2011-10-04 00:00:01|286|M|2004-11-24 00:00:00|52|81|N|Y|*2|978|0|2|6|7|26485744.2576|2|2428.3867
8713080|81960162|N|2007-10-06|552.08|33336.0696564|4750.0|7344.48429129|null|1999-07-05|L03|B|X|5Z|11|0|*2|D|175.18|8|V|2|I|15658.8273648|85.0|5100|2013-02-06|00:00:00.108872|00|1|228|N|91258|N|1|M|S|2|1332150|5|535|2|980|R|8244|124|159|5|*2|N|2011-01-16|Y|2005-08-09 00:00:01|452|C|null|51|00|N|Y|*2|840|0|1|2|5|null|8|5.230307
710540|44853313|Y|2004-05-10|2062.88|1640.47149239|14000.0|9495.58972666|Y|1997-07-04|014|B|X|5N|6|4|*2|A|62.13|5|T|1|B|10602.8646099|256.0|5100|2013-03-26|00:00:00.108872|17|2|332|N|20119|N|2|X|S|3|1515450|0|601|4|962|A|3351|826|906|5|*2|N|2006-05-28|N|2004-06-17 00:00:01|981|M|2013-07-28 00:00:00|05|00|Y|null|*2|978|0|0|1|1|null|2|1965.3842
7217715|91612336|N|2007-10-08|1791.08|11324.1578569|13650.0|15948.004835|Y|2009-09-09|001|B|X|5N|2|4|*2|D|7.47|6|U|1|B|91.4157815441|544.99|1000|2013-01-09|00:00:00.108872|00|1|354|N|22244|F|0|M|N|1|1353249|7|158|0|170|R|3662|642|496|5|*2|N|2007-09-12|Y|2004-04-06 00:00:01|365|P|2012-06-05 00:00:00|00|01|N|Y|*2|986|0|2|9|7|76744559.383|2|15.433203
2154122|87553550|Y|2006-09-22|2863.6|14598.9634143|550.0|1647.03382799|Y|2009-05-16|C01|B|4|5N|30|2|*2|D|17.96|1|R|2|B|9230.88732155|285.0|1000|2013-04-10|00:00:00.108872|17|1|100|N|98976|S|0|X|N|2|1512749|5|905|5|537|C|3174|410|6|8|*2|Y|2009-09-16|Y|2013-03-11 00:00:01|709|M|2011-12-20 00:00:00|01|90|Y|Y|*2|840|0|0|0|1|15625325.6856|8|397.50232
5819613|44830372|Y|2011-09-01|2200.0|39612.8104119|2300.0|3349.66478695|Y|1998-03-30|058|null|X|5N|18|0|*2|R|29.4|5|K|2|B|5267.09841284|169.17|1000|2013-06-20|00:00:00.108872|50|8|3182|N|5807|F|0|N|M|2|1285950|4|304|8|694|N|5713|850|221|8|*2|N|null|N|2005-03-27 00:00:01|451|M|2007-04-09 00:00:00|51|90|N|Y|*2|124|0|2|7|4|25069756.6889|0|2018.2103
3113345|20320654|Y|2011-09-18|2849.53|9443.33108887|24700.0|9863.43338495|Y|1991-02-15|C21|B|X|5W|37|2|*2|A|99.78|6|U|2|I|1192.76644402|365.0|5100|2013-08-15|00:00:00.108872|50|1|148|M|76345|N|null|N|M|3|1353249|3|883|1|755|S|5947|188|185|5|*2|Y|2005-08-25|N|2008-02-17 00:00:01|181|M|2011-06-17 00:00:00|01|00|Y|Y|*2|356|0|0|9|4|null|2|10.167184
1019681|27804670|Y|2008-10-27|299.4|35036.6906465|1800.0|4358.8703576|Y|2011-03-17|030|B|X|5Z|36|3|*2|A|11.76|8|C|1|B|3241.50176952|167.0|5100|2013-04-08|00:00:00.108872|00|2|203|M|44484|S|1|M|N|0|101368|3|68|6|334|A|3596|380|650|8|*2|N|2007-12-14|Y|2005-08-24 00:00:01|153|M|2005-05-25 00:00:00|06|02|N|Y|*2|188|0|1|5|7|91633569.1372|8|18.866535
4055556|632752|N|2013-08-07|253.87|39599.7257848|4250.0|16394.2204857|Y|2000-04-03|253|null|4|5X|3|2|*2|R|50.6|0|T|2|I|12403.7021982|64.24|5100|2013-03-04|00:00:00.108872|00|2|93|M|27759|F|9|M|M|4|1287649|0|268|22|622|C|0742|630|205|8|*2|N|2012-09-08|Y|2010-06-18 00:00:01|0|C|2007-10-09 00:00:00|71|00|Y|Y|*2|124|0|0|6|2|69507904.2721|0|92.12688
8032740|90741341|Y|2008-08-29|393.09|25557.1418359|6300.0|11302.2462403|Y|2011-01-14|011|null|X|5X|10|4|*2|F|121.0|1|V|2|I|14990.995549|202.95|5100|2013-06-20|00:00:00.108872|17|2|548|N|35293|N|9|N|S|0|1597249|*2|659|14|68|O|8398|246|642|8|*2|Y|2004-12-17|Y|2003-01-03 00:00:01|92|C|2011-04-22 00:00:00|02|90|Y|Y|*2|524|0|0|1|3|95728087.8988|2|21.908497
8375228|65629312|Y|null|109.16|11281.8187365|1010.0|8703.31398193|Y|2005-01-04|015|B|4|5W|11|0|*2|F|41.7|3|V|2|B|13144.6940662|1000.0|5100|2013-03-16|00:00:00.108872|11|8|1149|N|68364|F|9|null|null|4|101368|7|210|0|979|N|3672|826|991|8|*2|N|2004-12-21|N|2010-07-04 00:00:01|113|P|2004-02-20 00:00:00|05|81|Y|Y|*2|188|0|2|2|4|63939464.9489|0|8.116332
2720315|43008567|N|2004-10-25|148.0|13574.7609265|2700.0|8695.2955441|Y|2001-06-25|C01|B|X|5N|1|1|*2|A|29.08|8|T|1|B|13427.9398927|153.0|5100|2013-01-07|00:00:00.108872|17|1|169|M|44950|F|2|M|M|4|2707532|2|205|14|567|A|3012|344|743|8|*2|Y|2006-05-07|N|2005-10-31 00:00:01|102|P|2004-12-26 00:00:00|08|81|N|null|*2|376|0|2|6|1|74362035.1325|0|17.802956
8774320|52071842|N|2004-12-17|2999.45|18264.0169082|3700.0|7776.79524196|Y|1994-09-12|L06|B|X|5W|14|0|*2|F|5.11|1|I|2|I|2915.41996215|142.95|5100|2013-08-11|00:00:00.108872|17|2|113|N|70560|N|9|M|S|5|19837|2|420|22|757|C|3662|376|990|8|*2|Y|2006-10-20|N|2003-05-06 00:00:01|830|M|2012-01-16 00:00:00|08|00|N|Y|*2|392|0|1|5|2|40976185.7339|0|313.97168
6214432|39890485|N|2009-02-09|199.56|445.431028633|2400.0|12043.2437904|Y|1994-12-25|256|null|null|5A|7|0|*2|F|36.0|3|V|2|I|8983.01059223|303.0|5100|2013-08-18|00:00:00.108872|17|2|31|N|40650|A|0|X|S|3|1308150|1|720|5|822|R|3722|036|854|8|*2|Y|2012-04-28|N|2012-10-02 00:00:01|419|M|2008-01-08 00:00:00|51|02|N|Y|*2|752|0|2|4|4|60557222.3567|2|80.65213
5020964|55092312|N|2011-03-24|5.0|20778.0586861|2250.0|5622.0009373|Y|2008-08-01|029|null|null|5W|35|0|*2|D|118.82|3|U|1|B|4910.37542917|3000.0|1000|2013-02-03|00:00:00.108872|11|8|413|N|71471|F|2|N|P|3|1515450|2|701|22|779|N|5948|188|906|8|*2|N|2006-04-29|Y|2009-04-17 00:00:01|780|P|2007-10-18 00:00:00|52|90|N|Y|*2|458|0|2|9|4|54380199.0125|2|2466.7747
8072211|24043793|N|2005-07-09|3377.79|17984.5938902|650.0|11170.0492927|Y|2003-01-06|058|B|4|5W|20|3|*2|R|25.63|0|E|1|B|6338.18222007|609.0|5100|2013-03-23|00:00:00.108872|00|2|602|M|21261|A|1|M|P|5|1291150|*2|412|8|124|A|3793|036|625|5|*2|N|2013-06-08|null|2011-03-07 00:00:01|900|C|2006-05-18 00:00:00|51|02|N|null|*2|348|0|2|9|7|89505593.8763|1|2563.7114
3540050|58447183|N|null|85.76|34238.6047691|13650.0|1335.60077051|Y|2006-10-12|056|B|X|5N|25|3|*2|R|46.06|2|E|2|B|4858.78372704|103.5|1000|2013-01-27|00:00:00.108872|11|1|495|M|39018|S|0|M|S|4|1310550|*2|873|9|540|N|8661|840|372|8|*2|N|2010-08-28|N|null|489|C|2013-08-23 00:00:00|02|02|Y|Y|*2|484|0|0|7|7|84638370.0214|2|1600.3983
7434368|51454877|N|2007-03-23|105.35|38128.6546824|1300.0|2595.5517924|Y|2009-10-15|010|null|null|5X|14|0|*2|R|124.79|4|K|2|I|16140.7984175|112.75|1000|2013-05-03|00:00:00.108872|11|1|476|M|55151|S|2|N|N|1|9219|3|513|10|900|T|5399|458|932|5|*2|Y|2008-03-05|N|2011-07-21 00:00:01|983|P|2012-06-29 00:00:00|51|00|Y|Y|*2|356|0|2|5|3|32221706.1148|8|328.24246
5269490|24488060|Y|2007-06-13|88.0|28988.9234219|40000.0|16796.5968451|Y|1984-09-06|025|B|4|5Y|26|4|*2|A|45.68|1|E|1|I|12298.0405176|304.0|5100|2013-02-11|00:00:00.108872|50|1|197|M|87785|N|0|null|M|1|0|1|14|0|946|R|5932|076|203|8|*2|Y|2011-10-22|N|null|989|P|2004-04-27 00:00:00|01|02|Y|Y|*2|986|0|0|8|3|24963469.6545|1|1.853379
6156227|90496639|N|2012-08-01|87.74|24931.9022789|801.0|12738.6018426|Y|2000-03-18|C23|B|4|5N|11|0|*2|R|1.43|2|N|1|I|1281.01781723|406.0|5100|2013-04-18|00:00:00.108872|50|8|332|N|70844|N|0|N|S|2|169233|5|137|7|754|null|5521|752|24|5|*2|Y|2011-07-27|Y|null|87|C|2011-01-23 00:00:00|71|90|Y|Y|*2|826|0|2|1|4|93501757.1435|2|2.0212245
4973947|89550061|Y|2004-12-01|64.25|14804.999873|2700.0|5930.88531604|null|1986-09-06|255|B|4|5Z|9|2|*2|F|216.37|6|K|1|B|11385.1854737|183.0|5100|2013-07-08|00:00:00.108872|00|2|40|M|36336|A|1|X|P|5|1336549|7|438|10|403|R|4131|410|935|5|*2|N|2013-07-30|N|2006-10-26 00:00:01|336|P|2006-06-08 00:00:00|51|81|N|Y|*2|986|0|0|9|2|81555825.3894|8|1247.1007
4784520|86797103|Y|2009-11-10|2499.93|37543.3176972|1539.0|10662.1170968|Y|2012-10-10|259|B|X|5X|31|3|*2|R|62.73|3|K|2|B|16073.0854547|24.0|1000|2013-02-03|00:00:00.108872|11|8|14|N|82072|S|9|X|S|0|4159301|4|592|1|564|C|6010|642|895|5|*2|N|2006-12-28|Y|2009-11-23 00:00:01|918|C|2009-06-02 00:00:00|01|00|N|null|*2|410|0|0|6|2|77070226.8874|1|1241.6019
3709338|84507566|N|2012-09-23|37.34|19777.8436503|9200.0|3067.87000817|Y|1998-11-04|C23|B|X|5N|29|1|*2|R|50.91|0|T|2|I|3368.58562711|303.0|5100|2013-07-17|00:00:00.108872|11|8|174|M|59411|S|2|M|S|1|3152585|2|627|14|58|C|4812|458|4|8|*2|N|2009-05-27|Y|null|569|C|2007-03-26 00:00:00|01|02|N|Y|*2|840|0|0|2|2|64179025.7796|8|186.89294
5129439|16617226|Y|2005-12-14|77.41|5769.76085778|3625.0|3909.03483176|Y|2010-03-13|252|null|4|5A|25|2|*2|D|475.16|2|C|2|I|2432.51787297|183.0|1000|2013-08-14|00:00:00.108872|50|1|157|N|7379|S|9|N|P|1|101368|5|971|3|18|N|3146|372|851|5|*2|Y|2012-10-13|Y|2012-01-03 00:00:01|320|P|2010-02-01 00:00:00|71|01|null|Y|*2|840|0|1|6|4|51664214.6641|2|8.347904
4088301|43273301|Y|2006-12-14|650.0|6260.06611585|4600.0|13694.3357178|Y|2010-02-11|L03|B|4|5W|28|2|*2|R|108.84|8|P|2|B|11174.0879438|22.0|1000|2013-08-30|00:00:00.108872|17|8|186|N|96865|S|2|M|N|1|102658|6|360|14|801|R|7531|372|595|5|*2|N|null|N|2009-06-29 00:00:01|96|M|2011-11-20 00:00:00|05|00|Y|Y|*2|376|0|0|5|5|2461717.84957|2|124.04668
7224249|89072917|N|2007-03-27|4895.11|1745.60744323|4750.0|13865.1279345|Y|2006-12-18|252|B|4|5X|39|4|*2|R|93.16|3|S|2|I|6624.38490979|305.99|5100|2013-03-18|00:00:00.108872|50|8|141|M|63908|A|0|X|S|5|1303949|0|732|4|805|A|3530|156|719|8|*2|N|2011-12-10|null|2004-03-31 00:00:01|329|P|2006-03-04 00:00:00|51|81|N|Y|*2|484|0|2|0|5|31619860.8594|8|981.8121
4901319|89122523|Y|2009-06-03|24.53|19740.3808573|1200.0|12397.6876979|Y|2003-10-30|026|B|X|5X|13|3|*2|D|70.82|5|K|1|B|13225.6793622|303.5|5100|2013-05-25|00:00:00.108872|11|8|535|M|21368|S|1|null|M|5|9650180|6|829|16|50|T|4816|410|925|8|*2|N|2006-03-13|Y|2003-07-03 00:00:01|492|M|2010-07-27 00:00:00|71|02|Y|Y|*2|188|0|2|2|3|2291988.83775|8|1806.8403
3902117|8854857|N|2012-04-10|394.83|23997.9790328|3100.0|11967.3657005|Y|1987-07-27|255|B|X|5A|12|1|*2|F|8.95|1|null|2|B|14245.8552401|102.95|1000|2013-05-03|00:00:00.108872|11|8|931|N|77407|null|0|M|N|5|1336049|0|829|6|314|N|5973|392|337|8|*2|Y|2010-02-06|N|2010-11-05 00:00:01|249|P|2006-01-29 00:00:00|00|00|N|Y|*2|752|0|2|7|0|74111626.8199|8|5.6136837
1322837|91884911|Y|2006-11-01|44.0|37461.9643441|3575.0|159.444870101|Y|1984-04-14|056|B|X|5A|19|1|*2|D|22.26|8|K|2|B|16306.7737577|206.0|5100|2013-03-15|00:00:00.108872|17|8|372|N|90284|F|9|X|S|2|0|4|302|4|978|R|3066|124|554|8|*2|N|2009-12-24|N|2011-01-20 00:00:01|450|C|2007-11-10 00:00:00|51|00|N|Y|*2|188|0|0|8|5|59251933.9766|0|760.86865
7357499|85762476|N|2011-10-15|249.65|16601.9782737|320.0|16374.223982|Y|1997-03-22|L05|null|X|5Y|20|4|*2|F|51.71|2|N|1|B|4782.41188994|210.0|1000|2013-07-16|00:00:00.108872|17|8|5|N|59522|N|0|X|S|1|1324050|*2|890|14|672|T|7395|850|844|8|*2|N|2011-04-14|Y|2007-12-09 00:00:01|56|P|2006-08-23 00:00:00|05|02|null|Y|*2|392|0|0|6|4|83954132.4945|2|8.198464
4500418|86980700|N|2005-03-22|233.19|3698.11401574|9000.0|6597.53785571|Y|2006-09-18|252|null|4|5A|39|0|*2|F|94.59|1|T|1|I|14076.7523326|3000.0|5100|2013-07-29|00:00:00.108872|11|8|63|N|79350|F|9|X|M|2|1303949|4|196|7|716|T|3731|410|324|8|*2|N|2013-06-12|N|2002-12-04 00:00:01|603|P|2009-11-01 00:00:00|08|81|N|Y|*2|156|0|2|1|0|2643150.50445|8|7.5681973
7025205|13674456|N|2006-12-08|264.85|29067.5407075|850.0|8420.76051692|Y|2009-04-28|057|B|4|5X|14|1|*2|R|12.3|1|S|1|I|14125.7831058|44.95|1000|2013-01-09|00:00:00.108872|17|1|1156|M|74918|F|0|X|S|4|101368|5|216|4|811|A|7692|380|899|5|*2|N|2013-02-19|N|2003-10-25 00:00:01|857|P|2010-02-06 00:00:00|00|90|N|Y|*2|484|0|2|4|0|89248389.4971|1|170.18047
5650932|54755660|Y|2011-06-07|249.64|18995.5211828|400.0|15841.1538057|Y|1991-04-13|015|B|X|5X|28|2|*2|D|91.2|6|C|1|I|5122.30200729|145.5|1000|2013-03-15|00:00:00.108872|50|8|946|N|57534|A|9|X|P|3|1000000|1|957|3|143|S|5111|076|31|5|*2|Y|2006-04-10|N|null|410|M|null|52|81|Y|Y|*2|826|0|0|5|5|77616786.7347|0|931.46606
9049359|85428272|Y|2013-01-31|27.0|4724.64275758|1700.0|5552.28088195|Y|2001-05-20|025|B|X|5A|23|3|*2|R|227.5|5|U|1|B|13626.9055755|200.0|1000|2013-04-03|00:00:00.108872|00|1|813|M|99065|N|2|N|P|1|1545699|6|441|7|603|N|3508|410|946|5|*2|N|2009-07-09|N|2004-04-14 00:00:01|414|P|2006-11-08 00:00:00|05|00|Y|Y|*2|410|0|2|5|7|48060617.8104|2|3.7883136
5488233|59600299|Y|2010-06-28|711.0|26500.0778494|6000.0|10173.8510542|Y|1987-01-11|058|B|4|5A|25|3|*2|A|85.18|5|R|2|I|4602.92250107|0.0|5100|2013-08-31|00:00:00.108872|11|2|629|M|38363|A|1|X|M|1|1358749|0|534|5|591|R|3644|840|217|5|*2|Y|2012-02-06|Y|2012-10-25 00:00:01|677|M|null|01|00|N|Y|*2|356|0|2|2|2|62004750.4847|2|4.1607747
3407382|7077184|N|2009-01-18|346.03|3352.52433923|325.0|9001.1279319|Y|1995-01-25|C14|B|X|5Z|34|2|*2|D|99.96|0|S|1|I|7552.15995311|12.0|5100|2013-06-13|00:00:00.108872|50|1|541|M|86543|N|1|X|N|3|2726430|3|127|4|733|D|7399|392|65|8|*2|N|2007-10-18|Y|2006-03-17 00:00:01|226|M|2008-12-08 00:00:00|00|01|N|Y|*2|376|0|1|4|1|16270671.0403|2|2.7548378
1421485|24145627|N|2011-08-14|2857.06|-89.0183061548|550.0|5894.16135574|Y|1995-01-14|058|B|4|5X|36|4|*2|A|89.52|6|P|1|I|4290.28306571|256.0|5100|2013-06-10|00:00:00.108872|17|1|317|M|43774|N|9|M|S|2|4159301|3|944|10|610|T|5963|156|430|5|*2|N|2010-01-03|Y|2011-04-12 00:00:01|788|P|2003-07-18 00:00:00|71|01|N|Y|*2|826|0|2|4|2|87182117.2414|1|293.4738
